station_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
1,2005,5,4,45,45,44,42,41,41,45,51,55,59,60,60,60,59,62,58,56,56,54,52,48,47,47,46
1,2005,5,5,45,44,42,44,42,42,45,53,56,58,58,58,58,58,58,57,55,55,54,53,53,53,53,53
1,2005,5,6,52,52,52,52,50,50,49,49,47,47,47,47,49,49,49,49,49,49,49,48,49,49,47,47
1,2005,5,7,47,47,47,47,47,49,49,50,52,54,56,58,59,62,64,65,65,65,63,59,57,56,55,54
1,2005,5,8,52,55,56,55,56,55,55,57,59,62,63,64,65,67,67,69,69,69,62,57,55,54,52,51
1,2005,5,9,50,49,47,47,45,45,47,55,59,62,63,64,66,66,66,66,65,64,59,56,54,53,51,51
1,2005,5,10,49,49,48,47,47,47,48,56,58,60,59,60,60,59,59,59,57,54,52,50,49,49,49,49
1,2005,5,11,49,49,49,51,50,52,52,55,58,69,72,75,78,77,79,80,80,79,74,72,68,68,67,67
1,2005,5,12,68,69,71,72,71,71,71,74,78,80,80,80,80,80,77,74,71,67,63,63,60,60,60,57
1,2005,5,13,57,57,58,57,57,57,57,58,60,60,60,61,60,61,61,61,59,58,57,56,56,56,56,58
1,2005,5,14,58,58,57,58,60,60,61,63,66,,,,,,81,82,81,81,78,74,73,72,73,71
1,2005,5,15,71,72,72,71,71,71,71,73,76,,,,,,81,76,74,72,70,68,68,68,68,67
1,2005,5,16,67,67,67,68,67,65,65,69,68,,,,,,72,72,72,71,70,64,61,62,59,58
1,2005,5,17,61,61,61,61,60,60,60,61,63,,,,,,71,71,70,69,65,63,61,58,58,56
1,2005,5,18,56,56,55,55,55,56,57,61,64,,,,,,72,71,70,69,66,64,61,61,60,61
1,2005,5,19,58,59,58,61,62,61,62,63,65,,,,,,67,65,65,65,64,64,64,63,63,64
1,2005,5,20,62,64,64,64,65,65,66,67,68,,,,,,73,78,71,63,60,57,57,57,57,57
1,2005,5,21,57,57,57,57,56,55,55,57,60,,,,,,70,70,69,66,64,60,57,57,56,56
1,2005,5,22,56,54,54,56,58,59,59,64,68,71,72,73,73,75,76,77,77,77,74,69,65,65,65,65
1,2005,5,23,65,65,66,65,64,62,62,65,70,72,74,76,75,78,75,72,71,64,60,60,58,59,59,59
1,2005,5,24,59,59,59,60,60,60,59,57,59,60,61,63,62,63,60,61,60,59,58,56,56,56,56,56
1,2005,5,25,56,54,54,54,54,54,55,55,56,57,58,59,61,58,58,56,57,55,54,55,54,56,56,56
1,2005,5,26,56,56,56,59,59,61,61,62,63,66,69,70,71,70,71,72,75,72,68,65,63,62,62,62
1,2005,5,27,62,64,63,65,65,65,68,71,75,79,80,81,83,83,83,83,85,82,79,76,73,70,71,67
1,2005,5,28,65,65,64,64,64,66,66,70,69,72,71,72,74,73,73,73,75,73,73,71,69,64,62,59
1,2005,5,29,58,56,56,55,55,55,60,69,72,74,75,76,76,80,80,79,78,78,75,74,69,67,66,67
1,2005,5,30,66,66,63,63,63,62,64,71,75,77,79,79,80,79,78,78,76,75,74,71,69,67,67,67
1,2005,5,31,67,65,65,65,64,64,64,64,64,69,71,73,73,75,77,77,75,74,74,71,66,64,64,60
1,2005,6,1,59,58,58,57,56,56,61,68,71,71,72,72,72,71,69,69,69,66,65,64,63,63,62,62
1,2005,6,2,62,62,62,62,62,63,63,62,62,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
1,2005,6,3,63,65,65,65,65,65,64,65,66,67,67,67,69,69,69,69,69,71,69,69,69,69,69,69
1,2005,6,4,69,69,69,68,67,67,69,71,72,74,74,76,78,76,78,79,78,78,76,74,71,69,69,67
1,2005,6,5,66,65,65,67,67,68,69,74,79,81,82,84,86,87,88,87,86,83,81,79,75,75,75,74
1,2005,6,6,74,74,73,73,72,72,74,79,83,86,89,88,90,89,86,84,85,84,82,81,79,77,76,76
1,2005,6,7,78,74,74,74,73,72,71,74,78,81,86,85,85,87,88,87,86,84,86,83,79,77,76,75
1,2005,6,8,75,73,73,74,73,72,73,79,83,88,89,91,91,90,90,89,88,87,83,81,79,79,77,77
1,2005,6,9,78,78,76,75,74,74,78,79,83,84,86,86,87,87,86,85,86,86,83,80,80,80,80,78
1,2005,6,10,78,78,78,77,77,78,78,79,80,82,86,86,87,87,87,86,84,84,81,79,78,76,76,76
1,2005,6,11,74,74,74,73,72,72,73,79,80,82,86,86,87,87,87,85,85,83,81,80,78,78,78,78
1,2005,6,12,76,74,74,74,74,74,77,79,83,84,83,87,85,88,87,87,86,84,82,81,80,80,80,78
1,2005,6,13,80,79,79,79,79,77,79,80,82,83,88,87,89,90,90,90,92,90,90,84,82,82,82,81
1,2005,6,14,81,81,82,81,81,81,82,84,88,88,90,92,92,93,95,96,96,94,92,88,85,83,83,82
1,2005,6,15,82,83,81,82,82,81,82,86,88,89,90,92,94,94,96,96,94,91,91,88,82,80,78,77
1,2005,6,16,75,75,74,72,74,71,76,82,84,86,88,90,90,92,92,92,92,90,85,83,82,81,80,78
1,2005,6,17,76,75,74,73,72,71,72,77,79,80,80,82,83,86,84,82,82,81,78,78,74,70,67,66
1,2005,6,18,65,65,64,64,63,62,67,73,76,80,82,82,82,82,84,83,83,83,81,76,72,70,69,67
1,2005,6,19,67,67,65,65,64,64,70,73,76,80,80,80,80,80,80,78,76,72,71,70,69,68,68,67
1,2005,6,20,66,66,66,66,66,66,66,66,67,68,71,71,72,74,75,72,71,71,69,67,64,62,60,62
1,2005,6,21,59,58,57,57,57,57,60,68,72,75,77,77,79,80,81,83,83,79,78,74,72,71,71,71
1,2005,6,22,71,71,72,72,72,72,73,77,80,82,86,87,87,89,86,82,82,83,82,80,75,73,73,72
1,2005,6,23,72,71,67,69,69,69,70,72,76,79,80,80,,82,80,82,80,80,76,74,71,69,69,69
1,2005,6,24,69,68,66,66,66,65,69,72,77,80,82,84,85,83,85,85,85,83,81,77,73,71,69,70
1,2005,6,25,67,69,66,66,65,65,70,74,81,83,86,88,87,88,88,88,84,83,81,80,75,75,73,74
1,2005,6,26,74,74,74,74,74,75,75,78,80,80,79,80,79,79,77,78,78,77,77,76,76,74,74,76
1,2005,6,27,76,74,74,74,76,76,77,78,80,80,81,84,84,85,88,87,88,88,84,82,82,81,81,81
1,2005,6,28,80,79,79,80,80,78,80,81,83,86,89,89,91,92,92,90,89,85,84,82,81,80,79,79
1,2005,6,29,79,78,78,78,78,79,79,79,79,76,78,77,79,77,76,76,78,78,78,78,76,74,74,76
1,2005,6,30,76,74,74,74,74,74,74,78,81,84,84,86,86,88,88,88,87,87,85,83,81,79,76,78
1,2005,7,1,76,75,73,73,73,73,76,81,86,89,90,91,91,91,91,91,91,89,86,85,85,84,84,83
1,2005,7,2,83,81,81,81,80,80,81,86,87,84,85,85,85,84,82,80,79,76,76,76,76,75,74,74
1,2005,7,3,73,74,73,72,73,73,73,76,79,80,82,85,84,84,86,85,82,82,80,76,74,73,73,72
1,2005,7,4,71,71,70,70,70,70,72,74,78,80,82,82,82,85,83,83,83,81,80,78,75,74,74,72
1,2005,7,5,72,72,72,72,72,72,74,79,80,82,83,83,85,86,87,86,86,85,82,81,80,80,80,78
1,2005,7,6,78,80,79,78,78,78,78,81,83,83,85,87,88,88,88,88,88,88,86,83,81,80,79,79
1,2005,7,7,77,75,76,75,75,76,78,83,86,85,84,84,84,87,82,82,81,79,78,77,77,78,78,77
1,2005,7,8,77,79,79,80,80,81,81,81,81,85,87,88,83,80,80,80,81,81,82,80,76,74,74,73
1,2005,7,9,72,72,72,70,72,72,73,79,83,86,87,89,89,90,90,90,89,89,87,82,80,76,76,74
1,2005,7,10,74,75,75,74,74,72,75,80,86,88,89,91,91,91,91,91,89,89,88,83,78,76,76,75
1,2005,7,11,74,74,74,74,74,73,75,82,86,88,89,91,93,91,93,92,92,92,90,87,83,83,82,80
1,2005,7,12,81,79,79,81,81,81,82,84,86,89,91,92,92,93,96,93,92,90,86,84,83,82,81,81
1,2005,7,13,81,81,78,78,76,77,77,78,79,81,82,87,89,89,90,89,87,86,83,81,80,80,80,80
1,2005,7,14,80,79,79,79,79,77,79,80,83,85,88,89,88,89,88,86,87,87,86,84,82,81,80,80
1,2005,7,15,80,79,80,79,79,79,79,80,82,82,84,86,88,86,83,85,85,86,84,83,82,81,80,80
1,2005,7,16,80,78,78,80,80,80,80,80,82,84,88,89,90,90,92,91,88,86,84,82,80,81,81,81
1,2005,7,17,83,83,82,82,81,81,81,83,86,88,91,92,94,95,96,95,89,89,87,85,83,81,80,81
1,2005,7,18,81,82,82,81,81,81,82,85,86,89,90,90,92,92,94,94,96,94,91,90,88,85,83,85
1,2005,7,19,86,84,84,84,82,82,82,85,86,89,91,92,93,96,96,96,96,96,92,90,88,87,87,87
1,2005,7,20,83,83,83,83,83,81,82,84,86,88,90,90,92,92,92,92,91,91,89,89,84,81,81,81
1,2005,7,21,79,79,78,76,75,75,78,86,87,90,91,92,94,94,97,93,91,91,88,86,85,85,84,83
1,2005,7,22,83,83,83,81,81,80,83,84,86,88,88,90,90,90,90,91,89,89,86,84,83,81,81,80
1,2005,7,23,80,80,80,80,80,81,82,86,88,88,89,91,89,89,89,89,89,87,85,81,80,78,76,76
1,2005,7,24,74,74,73,73,71,71,73,81,83,87,88,89,87,89,87,87,88,87,83,81,76,75,78,73
1,2005,7,25,73,73,73,72,75,75,77,77,76,80,85,88,90,92,91,91,91,91,88,86,84,84,84,83
1,2005,7,26,83,83,81,80,81,81,81,85,89,91,93,94,96,97,97,97,94,94,91,90,87,84,84,83
1,2005,7,27,83,83,83,83,82,81,83,87,91,95,97,99,101,103,102,100,97,98,94,91,88,83,82,81
1,2005,7,28,80,79,80,81,79,79,79,78,80,83,85,87,88,86,86,83,83,83,81,80,80,78,78,78
1,2005,7,29,78,77,77,77,74,74,74,76,78,79,81,82,83,83,83,83,83,81,80,80,80,79,79,79
1,2005,7,30,79,78,76,76,76,75,75,77,78,80,80,81,82,83,84,83,82,81,80,80,79,79,79,78
1,2005,7,31,78,78,78,78,78,78,78,78,79,80,79,79,80,80,80,80,80,80,80,80,78,78,78,78
1,2005,8,1,76,75,76,76,77,78,78,80,81,82,85,85,85,86,85,85,85,83,81,80,75,75,73,73
1,2005,8,2,72,72,72,71,71,71,73,78,81,85,86,88,89,90,91,90,90,90,89,85,81,80,80,80
1,2005,8,3,79,78,78,78,78,76,78,84,88,89,91,91,91,92,92,92,89,90,89,85,81,80,78,76
1,2005,8,4,76,74,74,74,74,74,76,80,82,89,91,91,92,93,93,92,93,90,89,85,83,81,80,81
1,2005,8,5,79,78,78,77,77,76,78,81,86,88,90,92,92,92,93,94,93,90,89,86,84,85,83,83
1,2005,8,6,83,80,81,80,80,80,80,82,85,87,88,90,90,92,91,90,92,87,85,84,84,82,82,80
1,2005,8,7,80,80,79,79,78,78,78,81,84,86,89,90,90,90,89,90,90,87,87,83,81,80,81,80
1,2005,8,8,78,78,78,77,77,77,79,81,85,88,88,88,87,86,86,86,87,86,83,83,81,80,80,80
1,2005,8,9,79,80,80,78,80,78,80,81,82,80,85,86,88,85,82,80,78,78,78,80,78,78,78,78
1,2005,8,10,78,78,77,76,76,77,77,79,80,84,86,86,86,87,88,89,89,87,87,82,81,79,80,78
1,2005,8,11,78,80,78,78,78,78,78,82,86,88,89,90,90,92,92,90,90,88,86,84,82,81,81,81
1,2005,8,12,80,80,79,78,78,77,77,81,85,89,90,91,92,91,92,90,86,86,84,83,81,82,81,81
1,2005,8,13,80,80,80,78,78,78,78,81,83,87,90,92,92,93,91,90,89,88,85,83,82,82,82,81
1,2005,8,14,80,80,80,80,78,78,78,81,83,87,90,90,91,91,91,91,91,90,85,83,83,82,82,82
1,2005,8,15,82,81,79,81,79,79,79,81,85,89,90,90,92,92,92,90,88,85,83,82,82,80,80,80
1,2005,8,16,80,78,79,79,77,77,77,78,80,83,84,85,87,85,86,84,81,82,82,81,79,75,75,75
1,2005,8,17,75,75,76,78,78,75,74,74,75,78,80,81,83,83,83,84,83,81,78,73,73,71,70,68
1,2005,8,18,67,68,67,67,67,66,67,74,81,83,85,87,87,87,85,85,85,81,80,76,74,74,74,76
1,2005,8,19,76,75,75,75,75,75,77,80,81,82,83,82,82,76,75,75,75,77,76,76,76,76,76,76
1,2005,8,20,74,74,74,73,73,73,73,77,82,84,86,86,87,87,88,86,85,86,84,81,79,79,79,76
1,2005,8,21,79,78,79,79,79,79,79,81,84,89,90,91,91,91,91,90,90,88,85,83,81,80,81,79
1,2005,8,22,80,79,79,78,78,75,74,80,84,87,87,88,89,89,89,88,87,87,83,78,77,77,75,75
1,2005,8,23,74,74,74,73,74,74,74,76,76,75,75,75,74,74,75,74,76,76,76,74,74,73,73,72
1,2005,8,24,72,72,72,73,71,73,73,74,77,78,80,81,83,83,82,82,81,81,79,76,72,70,69,68
1,2005,8,25,67,66,66,66,65,65,65,71,74,78,80,80,81,81,81,80,80,78,75,73,71,68,68,66
1,2005,8,26,66,66,65,64,64,64,63,67,74,77,79,78,79,80,81,79,78,78,75,74,73,72,69,68
1,2005,8,27,68,68,69,71,71,72,73,73,73,74,75,77,79,79,79,79,79,80,79,77,77,77,77,78
1,2005,8,28,78,78,75,73,73,73,73,78,80,82,84,83,84,81,83,84,83,83,81,79,76,74,73,73
1,2005,8,29,72,71,71,71,71,71,72,76,80,81,82,84,84,84,84,84,82,83,81,79,78,76,76,76
1,2005,8,30,77,77,77,77,79,79,79,80,81,82,82,82,84,84,85,83,83,83,83,83,82,81,82,82
1,2005,8,31,82,82,82,82,82,82,82,82,84,86,88,88,90,90,90,90,88,88,85,85,84,82,81,81
1,2005,9,1,79,79,77,77,75,75,75,77,80,80,81,82,82,82,84,84,82,82,79,74,73,72,70,70
1,2005,9,2,69,70,70,72,72,72,71,73,80,81,84,84,84,86,86,85,85,84,82,76,73,73,73,71
1,2005,9,3,72,73,73,75,75,75,74,75,78,80,82,82,82,82,82,82,82,80,77,73,69,67,67,66
1,2005,9,4,66,64,64,65,65,63,64,72,76,79,80,81,81,80,80,79,80,79,75,68,67,66,66,66
1,2005,9,5,65,65,64,66,66,66,66,70,74,79,78,80,82,80,80,80,79,77,74,73,73,73,73,73
1,2005,9,6,71,71,68,66,66,66,66,70,73,75,77,77,78,78,78,77,75,73,72,71,68,66,65,65
1,2005,9,7,65,64,66,66,66,66,65,68,73,75,79,80,80,80,80,79,78,76,73,71,69,68,68,66
1,2005,9,8,65,65,65,65,65,65,66,68,71,74,77,78,79,80,79,80,80,78,75,69,67,66,65,64
1,2005,9,9,63,62,62,60,60,60,60,65,74,78,80,81,83,83,83,83,83,81,76,73,73,69,67,67
1,2005,9,10,67,67,65,66,66,66,66,70,77,80,81,81,81,81,81,80,78,77,75,73,68,66,68,68
1,2005,9,11,66,66,66,64,64,64,64,68,74,76,79,79,79,79,79,79,77,75,72,69,66,64,64,60
1,2005,9,12,60,59,59,59,60,59,59,65,73,75,78,80,81,81,81,80,80,78,75,68,66,66,65,64
1,2005,9,13,64,64,64,64,62,63,64,71,77,80,81,84,82,83,83,82,82,80,77,76,76,76,78,79
1,2005,9,14,78,78,78,78,78,78,78,79,81,82,82,84,84,83,82,82,82,81,80,79,79,79,79,79
1,2005,9,15,79,79,78,78,79,79,79,79,80,81,83,83,85,85,83,83,83,81,80,79,79,79,79,79
1,2005,9,16,78,79,79,79,79,79,79,79,80,82,83,84,85,82,82,83,85,82,81,78,74,73,73,71
1,2005,9,17,71,70,73,73,73,74,73,75,79,82,87,89,89,90,90,91,90,87,83,80,79,79,76,75
1,2005,9,18,74,72,73,72,73,72,73,74,78,81,81,83,86,84,87,83,83,80,77,75,74,73,71,71
1,2005,9,19,70,68,68,68,68,66,66,70,76,80,83,85,82,84,87,84,83,81,77,74,74,73,73,73
1,2005,9,20,71,73,70,70,70,71,72,73,77,79,81,81,85,86,88,88,88,83,80,76,74,72,73,74
1,2005,9,21,74,74,74,74,72,72,72,73,75,78,79,81,81,83,81,81,80,79,73,68,66,65,65,64
1,2005,9,22,63,63,61,61,59,59,60,65,73,80,81,83,85,85,83,83,82,79,76,74,73,73,73,72
1,2005,9,23,71,71,70,68,67,67,69,72,78,81,84,87,89,90,90,90,90,88,83,80,77,79,79,77
1,2005,9,24,77,76,74,76,76,76,75,75,75,77,77,79,78,76,77,75,75,74,74,74,73,73,73,71
1,2005,9,25,71,71,68,65,65,65,65,66,75,78,80,80,80,80,81,79,79,75,73,71,68,66,66,67
1,2005,9,26,70,71,67,67,65,65,65,71,76,80,81,83,84,84,84,83,84,82,81,81,80,76,74,73
1,2005,9,27,73,74,74,73,73,73,73,73,73,75,75,76,78,76,77,78,76,75,71,66,66,64,62,60
1,2005,9,28,59,59,58,58,56,55,57,61,70,75,75,78,78,80,78,78,76,75,72,68,65,65,68,69
1,2005,9,29,71,69,66,66,64,66,67,71,74,77,81,81,81,82,81,75,73,71,69,68,66,67,67,66
1,2005,9,30,65,63,62,61,59,58,57,57,62,65,68,70,71,72,71,70,69,66,62,57,57,55,55,55
1,2005,10,1,54,54,53,55,53,55,53,57,65,72,73,74,76,74,74,73,72,70,65,61,62,59,57,57
1,2005,10,2,56,56,55,55,54,54,54,58,67,72,72,76,76,76,74,74,72,71,67,63,60,58,57,58
1,2005,10,3,58,58,60,62,60,60,62,63,70,74,76,79,79,80,79,78,78,74,72,72,71,69,69,67
1,2005,10,4,67,67,69,72,72,72,72,72,73,76,78,79,80,78,80,78,77,75,73,73,73,73,73,73
1,2005,10,5,73,73,72,73,73,72,72,73,75,78,76,78,78,76,78,75,75,75,73,73,73,73,73,73
1,2005,10,6,73,73,73,74,73,74,74,73,75,79,81,81,82,82,83,81,80,78,75,75,76,75,75,76
1,2005,10,7,75,75,75,75,75,77,76,75,78,79,80,80,80,79,79,78,78,76,76,76,76,73,75,75
1,2005,10,8,75,76,78,75,75,75,76,76,75,75,77,77,77,76,76,76,73,74,73,73,73,74,71,67
1,2005,10,9,65,65,65,65,65,64,64,64,64,64,64,65,65,66,66,66,66,66,65,65,65,65,65,65
1,2005,10,10,64,65,65,65,65,65,65,65,65,65,67,68,68,70,71,71,70,70,69,67,67,67,67,67
1,2005,10,11,67,67,67,65,65,65,65,65,67,67,68,68,69,70,69,68,67,67,67,67,66,66,66,65
1,2005,10,12,65,65,65,65,65,65,65,65,65,65,66,66,68,68,69,66,65,65,64,64,62,63,63,63
1,2005,10,13,62,62,61,61,62,62,62,62,63,63,64,65,67,68,68,68,68,68,67,67,67,67,65,65
1,2005,10,14,65,65,64,64,64,64,64,64,64,65,65,66,67,69,69,69,69,69,69,67,68,68,67,67
1,2005,10,15,67,67,65,65,65,63,63,65,65,69,69,72,74,76,78,77,77,75,72,69,71,69,69,68
1,2005,10,16,67,66,66,65,63,63,62,63,65,65,66,67,68,68,70,70,68,67,66,64,64,63,62,62
1,2005,10,17,60,57,55,55,55,54,53,54,58,62,62,63,65,65,67,67,66,64,57,55,54,53,50,54
1,2005,10,18,51,53,55,55,55,55,55,58,61,65,71,73,75,78,79,81,79,74,67,64,64,62,60,60
1,2005,10,19,58,59,56,55,54,53,57,60,66,70,73,75,75,76,76,74,74,72,69,67,66,67,65,65
1,2005,10,20,67,68,68,69,65,63,63,62,68,68,72,71,70,69,70,66,64,63,62,60,59,60,60,60
1,2005,10,21,62,62,62,60,60,62,62,64,64,64,65,65,65,65,64,64,64,64,64,64,64,64,64,65
1,2005,10,22,65,66,66,68,68,68,67,67,69,69,70,73,71,73,74,72,67,66,65,64,63,63,63,61
1,2005,10,23,61,60,60,56,56,56,56,56,58,60,61,62,63,63,64,64,64,61,54,52,50,48,49,49
1,2005,10,24,49,49,49,49,55,58,58,61,63,63,63,63,62,58,61,61,59,58,61,61,63,63,63,62
1,2005,10,25,61,58,56,56,56,55,54,53,53,54,53,52,51,51,50,50,51,51,50,50,50,48,48,48
1,2005,10,26,47,48,48,48,47,49,49,49,51,53,54,57,58,60,57,61,58,57,57,57,55,55,54,53
1,2005,10,27,48,47,52,50,47,46,43,45,54,54,54,55,57,55,57,56,55,52,48,45,43,46,45,46
1,2005,10,28,42,42,45,44,45,47,46,49,49,49,49,52,54,56,56,56,55,54,48,48,48,47,42,41
1,2005,10,29,41,40,40,39,39,39,38,38,44,53,53,52,52,53,52,53,53,52,50,51,49,49,47,49
1,2005,10,30,49,52,50,50,49,49,48,50,53,56,58,61,61,63,64,64,64,58,51,48,46,46,45,46
1,2005,10,31,44,43,43,42,41,40,41,41,53,62,68,72,74,74,75,73,71,64,61,60,58,56,57,56
1,2005,11,1,53,51,50,50,47,47,47,47,55,62,65,71,72,73,73,71,67,65,64,64,63,62,62,62
1,2005,11,2,62,63,61,61,58,57,56,55,55,57,59,60,62,62,61,60,61,57,50,47,46,44,44,44
1,2005,11,3,42,42,42,40,41,42,40,44,53,59,62,65,66,68,67,68,66,63,57,57,56,55,54,54
1,2005,11,4,53,54,55,53,53,53,52,53,59,63,68,70,72,73,73,73,72,67,64,62,62,61,63,63
1,2005,11,5,62,62,62,60,60,60,58,60,61,64,69,69,74,75,75,73,71,67,64,64,64,63,62,61
1,2005,11,6,60,58,56,58,58,58,57,56,62,68,71,73,75,77,74,74,73,68,67,68,66,69,69,68
1,2005,11,7,67,66,63,60,58,55,55,54,61,64,65,67,67,66,65,66,64,60,57,53,50,48,49,49
1,2005,11,8,49,49,49,51,50,52,52,51,56,62,65,69,72,73,74,73,71,65,64,63,59,56,57,58
1,2005,11,9,58,62,60,59,59,59,58,56,60,64,70,73,75,76,76,74,72,68,68,71,72,71,72,72
1,2005,11,10,72,71,71,71,71,70,65,62,59,59,60,61,61,58,58,56,56,55,54,52,52,52,50,48
1,2005,11,11,49,48,48,48,48,46,47,47,51,53,53,54,55,55,55,55,55,53,49,45,42,41,39,39
1,2005,11,12,38,38,37,37,37,36,36,37,43,54,57,60,62,62,62,61,58,55,53,51,52,50,47,51
1,2005,11,13,53,52,50,50,50,50,49,50,53,60,63,66,69,70,70,70,67,64,63,63,63,63,63,63
1,2005,11,14,63,63,63,62,62,62,62,62,63,66,69,72,73,74,72,71,68,64,62,63,63,63,63,62
1,2005,11,15,62,60,60,60,60,62,62,62,64,66,71,71,70,70,73,69,69,67,67,67,67,66,66,66
1,2005,11,16,66,67,67,65,65,65,65,64,68,70,73,74,74,74,76,74,74,73,73,72,70,70,59,53
1,2005,11,17,49,49,49,48,49,49,47,46,46,46,47,48,50,48,50,49,47,46,46,46,45,44,40,40
1,2005,11,18,38,38,38,37,36,36,36,36,37,39,40,42,44,45,43,43,42,38,36,32,32,32,30,30
1,2005,11,19,30,29,28,29,28,28,29,29,34,45,48,51,52,53,53,53,52,47,42,39,39,38,38,38
1,2005,11,20,38,36,36,37,37,38,39,39,44,51,55,59,62,62,62,62,59,55,53,53,53,54,54,54
1,2005,11,21,54,54,54,54,55,55,55,55,55,55,55,57,57,57,57,57,57,59,59,61,61,60,58,58
1,2005,11,22,56,55,54,52,52,52,50,50,48,46,45,46,46,48,50,51,52,51,50,50,48,46,46,45
1,2005,11,23,45,45,43,42,41,39,37,37,37,39,41,42,43,43,45,45,43,40,37,36,40,43,44,45
1,2005,11,24,45,46,48,49,48,49,49,49,51,53,56,59,61,63,65,65,64,59,54,52,48,43,39,37
1,2005,11,25,35,33,33,33,32,32,32,32,33,34,35,36,36,37,37,36,36,33,30,29,28,28,28,28
1,2005,11,26,27,26,26,26,26,26,26,26,31,40,45,46,48,49,51,50,49,46,41,39,38,36,36,35
1,2005,11,27,35,34,35,34,35,34,34,34,38,48,54,57,59,59,57,57,57,55,55,56,57,57,58,57
1,2005,11,28,61,61,62,62,60,61,62,62,64,65,67,71,72,72,72,69,67,64,64,64,64,63,64,64
1,2005,11,29,64,63,63,63,62,64,63,64,65,66,70,71,71,71,70,69,68,67,67,65,67,67,65,65
1,2005,11,30,65,63,60,58,59,57,57,55,55,57,56,57,57,57,55,57,55,54,52,52,52,51,49,47
1,2005,12,1,46,44,44,42,42,40,40,40,41,43,45,45,45,47,47,46,46,44,38,39,41,45,45,44
1,2005,12,2,44,46,45,45,43,42,42,42,42,45,46,46,48,47,48,48,46,45,43,41,40,38,37,36
1,2005,12,3,36,36,36,36,36,37,36,36,38,39,41,42,42,43,43,44,42,39,39,39,38,37,40,43
1,2005,12,4,39,41,43,45,48,51,52,53,54,55,55,56,58,60,60,62,60,57,54,53,47,47,46,45
1,2005,12,5,43,43,40,40,38,38,37,37,37,37,38,38,38,38,38,38,38,37,37,37,37,38,37,38
1,2005,12,6,38,38,37,37,36,36,36,36,36,37,37,37,38,38,38,39,38,37,36,36,33,29,29,29
1,2005,12,7,27,28,27,28,28,29,33,29,28,35,38,40,41,43,42,40,40,37,37,37,37,37,35,35
1,2005,12,8,35,34,32,32,31,31,29,29,29,31,33,34,34,36,36,34,34,31,29,29,30,30,32,39
1,2005,12,9,43,45,46,50,50,52,38,36,36,37,40,40,40,43,44,44,42,40,40,38,38,37,36,36
1,2005,12,10,36,34,33,33,31,29,27,28,29,34,37,40,41,43,44,45,45,42,42,43,42,44,45,44
1,2005,12,11,45,44,42,42,44,43,42,39,40,44,46,48,49,50,50,50,50,47,47,47,46,45,45,44
1,2005,12,12,44,43,43,43,41,41,36,34,37,44,46,47,47,47,47,46,46,43,42,42,42,39,38,39
1,2005,12,13,38,38,37,36,35,33,31,31,31,32,34,34,35,34,35,36,34,31,31,29,29,29,29,28
1,2005,12,14,27,27,26,26,26,26,25,25,27,29,31,34,36,36,36,36,36,34,34,34,33,33,34,36
1,2005,12,15,35,34,36,36,38,40,40,42,43,43,45,45,45,46,47,47,49,50,52,54,55,56,56,57
1,2005,12,16,57,57,57,58,57,48,45,44,43,44,45,47,48,48,48,49,47,44,41,39,39,39,39,38
1,2005,12,17,41,42,42,42,41,40,40,38,38,40,43,45,45,45,46,45,45,42,40,38,38,36,36,36
1,2005,12,18,38,38,38,38,40,40,40,39,42,42,42,42,44,44,42,42,42,40,36,34,32,32,31,31
1,2005,12,19,31,32,31,31,32,32,32,30,31,37,44,45,45,46,45,46,43,40,40,38,37,35,35,32
1,2005,12,20,30,33,33,33,31,31,28,29,30,35,36,38,38,40,40,40,40,36,31,30,29,27,26,26
1,2005,12,21,30,32,35,33,33,31,31,29,31,34,36,36,37,37,37,36,36,33,29,27,28,28,25,26
1,2005,12,22,25,24,26,33,33,36,34,31,31,37,39,41,42,42,42,42,42,37,36,31,33,33,34,34
1,2005,12,23,35,32,31,33,35,35,35,36,36,43,47,51,54,55,57,56,55,51,45,46,46,47,45,44
1,2005,12,24,43,44,43,43,43,40,41,41,41,45,49,53,55,58,60,60,58,49,44,42,40,40,43,44
1,2005,12,25,43,42,43,39,38,38,44,45,46,50,52,51,49,55,56,58,58,58,58,58,58,56,56,54
1,2005,12,26,52,51,50,49,49,48,48,46,46,48,49,51,52,52,50,49,49,49,48,48,48,46,45,45
1,2005,12,27,44,43,42,42,42,42,39,38,42,44,44,46,46,46,47,47,47,44,41,37,36,35,36,35
1,2005,12,28,34,33,36,36,38,41,41,41,44,46,48,52,56,56,57,56,55,55,55,52,53,52,52,52
1,2005,12,29,54,53,52,50,51,51,52,52,52,53,54,54,54,54,54,52,52,52,50,49,50,49,48,48
1,2005,12,30,47,47,45,45,44,44,44,43,43,45,48,48,49,51,51,52,48,46,44,40,38,38,38,38
1,2005,12,31,36,37,36,36,38,38,43,44,45,48,51,51,51,51,54,54,54,52,47,44,42,41,41,39
1,2006,1,1,39,37,37,37,36,37,36,37,37,44,49,51,51,51,52,51,49,45,41,38,38,37,37,37
1,2006,1,2,35,35,37,38,36,37,43,44,40,46,51,50,52,53,54,54,53,54,54,54,55,56,57,57
